Date,Text,Favorites,Retweets
2021-11-16 09:42:38+00:00,b'RT @MogerSavita: #tuesdaymotivations D digital loan lending company \xe2\x80\x98Navi\xe2\x80\x99 has started its own mobile App. Its promotional advertisement ha\xe2\x80\xa6',0,2
2021-11-16 09:42:37+00:00,b'RT @MogerSavita: #tuesdaymotivations D digital loan lending company \xe2\x80\x98Navi\xe2\x80\x99 has started its own mobile App. Its promotional advertisement ha\xe2\x80\xa6',0,2
2021-11-16 09:42:34+00:00,b'\xe9\xa2\xa8\xe4\xbf\x97\xe6\xa5\xad\xe7\x95\x8c\xe6\x9c\xaa\xe7\xb5\x8c\xe9\xa8\x93\xe3\x81\xae\xe5\xa5\xb3\xe6\x80\xa7\xe9\x81\x94\xe3\x81\xa8\xe7\xb4\xa0\xe6\x95\xb5\xe3\x81\xaa\xe3\x81\x8a\xe6\x99\x82\xe9\x96\x93\xe3\x82\x92\xe3\x81\xa9\xe3\x81\x86\xe3\x81\x9e\xef\xbc\x81https://t.co/hENbL7wNeR',0,0
2021-11-16 09:42:09+00:00,b'RT @jfifdecoder: \xe6\x9c\xac\xe6\x97\xa511\xe6\x9c\x8816\xe6\x97\xa5\xe3\x81\xaf\xe3\x80\x81\xe5\x8d\x83\xe8\x91\x89\xe7\x9c\x9f\xe4\xb8\x80\xe3\x81\xae\xe9\x95\xb7\xe7\x94\xb7\xe3\x81\xa7\xe4\xbf\xb3\xe5\x84\xaa\xe3\x81\xae\xe6\x96\xb0\xe7\x94\xb0\xe7\x9c\x9f\xe5\x89\xa3\xe4\xbd\x91\xe3\x81\x95\xe3\x82\x93\xe3\x81\xae25\xe6\xad\xb3\xe3\x81\xae\xe8\xaa\x95\xe7\x94\x9f\xe6\x97\xa5\xe3\x81\xa7\xe3\x81\x99\xf0\x9f\x8e\x89\nhttps://t.co/JdosoJaSI4\n\xe4\xbd\x90\xe8\x97\xa4\xe5\x81\xa5\xe3\x81\xa8\xe5\xaf\xbe\xe6\xb1\xba \xe3\x82\x8b\xe3\x82\x8d\xe3\x81\x86\xe3\x81\xab\xe5\x89\xa3\xe5\xbf\x83 \xe6\x9c\x80\xe7\xb5\x82\xe7\xab\xa0\nhttps://t.co/O4HieC1xoQ\n\xe4\xb8\x89\xe6\xb5\xa6\xe6\x98\xa5\xe9\xa6\xac\xe3\x82\x89\xe3\x81\xa8\xe5\x85\xb1\xe6\xbc\x94 \xe3\x83\x96\xe3\x83\xac\xe3\x82\xa4\xe3\x83\x96\nht\xe2\x80\xa6',0,47
2021-11-16 09:42:08+00:00,b'@Wanderer_Navi @ZaeemSe @Waqasmazhar13 @JararSpeaks \xd9\xbe\xd8\xa7\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 \xda\xa9\xd8\xa7 per-capita \xd8\xa7\xd9\x86\xda\x88\xdb\x8c\xd8\xa7\xd8\x8c \xdb\x8c\xd9\x88\xd8\xb1\xd9\xbe\xd8\x8c \xd8\xa7\xd9\x85\xd8\xb1\xdb\x8c\xda\xa9\xd8\xa7 \xd8\xb3\xdb\x92 \xda\xa9\xd9\x85 \xdb\x81\xdb\x92. \xd8\xaa\xd9\x88 \xda\xa9\xdb\x8c\xd8\xa7 \xd9\x85\xd8\xb7\xd9\x84\xd8\xa8\xe2\x80\xa6 https://t.co/sR3Sen7eVQ',0,0
2021-11-16 09:42:06+00:00,b'RT @navi_kogane: \xe3\x82\xa2\xe3\x83\xb3\xe3\x82\xb1\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xae\xe6\x8a\x95\xe7\xa5\xa8\xe3\x81\xaf\xe3\x81\x93\xe3\x81\xa1\xe3\x82\x89\xe3\x83\x8b\xe3\x83\xa3\xf0\x9f\x98\xba\n\xe3\x80\x90\xe3\x82\xa2\xe3\x83\xb3\xe3\x82\xb1\xe3\x83\xbc\xe3\x83\x88\xe5\x86\x85\xe5\xae\xb9\xe3\x80\x91\n\xe5\xb9\xb4\xe6\x9c\xab\xe3\x81\xab\xe9\xa3\xb2\xe3\x81\xbf\xe4\xbc\x9a\xe3\x82\x84\xe5\xa5\xb3\xe5\xad\x90\xe4\xbc\x9a\xe3\x81\x99\xe3\x82\x8b\xef\xbc\x9f\n\n\xe3\x80\x90\xe5\xbf\x9c\xe5\x8b\x9f\xe6\x96\xb9\xe6\xb3\x95\xe3\x80\x91\n\xf0\x9f\x9f\xa7@navi_kogane \xe3\x82\x92\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\xbc\xef\xbc\x86\xe6\x8a\x95\xe7\xa5\xa8\xe3\x81\xae\xe4\xb8\x8a\xe3\x80\x81\xe3\x81\x93\xe3\x81\xae\xe6\x8a\x95\xe7\xa8\xbf\xe3\x81\xab\n #5\xe9\x80\xb1\xe9\x80\xa3\xe7\xb6\x9a\xe3\x81\x93\xe3\x81\x8c\xe3\x81\xad\xe3\x81\xa1\xe3\x82\x83\xe3\x82\x93CP3 \xe3\x81\xa8\xe4\xbb\x98\xe3\x81\x91\xe3\x81\xa6\xe5\xbc\x95\xe7\x94\xa8RT\xef\xbc\x81\n\xf0\x9f\x9f\xa7\xe5\xbd\x93\xe9\x81\xb8\xe5\x93\x81\n\xe3\x80\x80\xe3\x82\xaf\xe3\x82\xaa\xe3\x82\xab\xe3\x83\xbc\xe3\x83\x89500\xe5\x86\x86\xe5\x88\x86\xe2\x80\xa6',0,18
2021-11-16 09:42:00+00:00,b'RT @telasa_jp: \xf0\x9f\x92\xa512.24\xe3\x80\x8c#\xe5\x8a\x87\xe5\xa0\xb4\xe7\x89\x88\xe5\x91\xaa\xe8\xa1\x93\xe5\xbb\xbb\xe6\x88\xa60\xe3\x80\x8d\xe5\x8a\x87\xe5\xa0\xb4\xe5\x85\xac\xe9\x96\x8b\xe8\xa8\x98\xe5\xbf\xb5\xf0\x9f\x92\xa5\n\nTV\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1&amp;\xe5\x8a\x87\xe5\xa0\xb4\xe7\x89\x88\xe3\x83\x9d\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc5\xe6\x9e\x9a\xe3\x82\xbb\xe3\x83\x83\xe3\x83\x88\xe3\x81\x8c3\xe5\x90\x8d\xe6\xa7\x98\xe3\x81\xab\xe5\xbd\x93\xe3\x81\x9f\xe3\x82\x8b\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x9a\xe3\x83\xbc\xe3\x83\xb3\xe9\x96\x8b\xe5\x82\xac\xf0\x9f\x8e\x81\n\n1\xe2\x83\xa3@telasa_jp \xe3\x82\x92\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\xbc!!\n2\xe2\x83\xa3\xe3\x81\x93\xe3\x81\xae\xe3\x83\x84\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\x88\xe3\x82\x92RT\xe3\x81\xa7\xe5\xbf\x9c\xe5\x8b\x9f\xe5\xae\x8c\xe4\xba\x86\xef\xbc\x81\n\xef\xbc\x88\xe6\x9c\x9f\xe9\x96\x93\xef\xbc\x9a11/29(\xe6\x9c\x88)24:00\xe3\x81\xbe\xe3\x81\xa7\xef\xbc\x89\xe2\x80\xa6',0,2702
2021-11-16 09:41:56+00:00,b'\xe3\x81\x93\xe3\x81\x93\xe4\xb8\x80\xe9\x80\xb1\xe9\x96\x93\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0\xe9\x96\x8b\xe7\x99\xba\xe4\xb8\xad\xe3\x81\xab\n\xe5\x88\xb6\xe4\xbd\x9c\xe3\x81\xab\xe4\xbd\xbf\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\xa8\xe3\x83\xb3\xe3\x82\xb8\xe3\x83\xb3\xe3\x81\x8c\xe8\x90\xbd\xe3\x81\xa1\xe3\x81\xa6\n\xe6\xba\x80\xe8\xb6\xb3\xe3\x81\xab\xe9\x80\xb2\xe6\x8d\x97\xe3\x81\xa7\xe3\x81\xa6\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe2\x80\xa6\xe2\x80\xa6',0,0
2021-11-16 09:41:52+00:00,b'https://t.co/fl3bmnb8bd\n\xe3\x81\x9d\xe3\x81\xae\xe7\x94\x9f\xe6\xb4\xbb\xe3\x81\xab\xe7\xb5\x82\xe6\xad\xa2\xe7\xac\xa6\xe6\x89\x93\xe3\x81\xa1\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\x8b\xef\xbc\x9f\n\xe5\xa4\xa7\xe5\xb9\x85\xe3\x81\xab\xe6\xb8\x9b\xe9\xa1\x8d\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x84\xe6\x96\xb9\xe3\x81\xaf\xe3\x81\x93\xe3\x81\xae\xe3\x82\xa2\xe3\x82\xab\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xe3\x81\xa7\xe2\x98\x86\n\n\xe2\xac\x87\xe3\x80\x80\xe2\xac\x87\xe3\x80\x80\xe2\xac\x87\xe3\x80\x80\xe2\xac\x87\xe3\x80\x80\xe2\xac\x87\n@saimu_navi\n\n\xe2\x99\xa0\n\xe2\x99\x8e\n\xe2\x99\x86\xe2\x99\x86',0,0
2021-11-16 09:41:51+00:00,b'RT @museumnews_jp: \xe5\x8f\xa4\xe4\xbb\xa3\xef\xbd\x9e\xe8\xbf\x91\xe7\x8f\xbe\xe4\xbb\xa3\xe3\x81\xae\xe7\xb9\x94\xe6\xa9\x9f\xe3\x81\xae\xe6\xad\xb4\xe5\x8f\xb2\xe7\xb4\xb9\xe4\xbb\x8b\xe3\x80\x80\xe7\xa6\x8f\xe4\xba\x95\xe7\x9c\x8c\xe5\x8b\x9d\xe5\xb1\xb1\xe5\xb8\x82\xe3\x81\xab\xe8\xb3\x87\xe6\x96\x99\xe9\xa4\xa8\xe3\x82\xaa\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xb3 https://t.co/gMip8dtOtR \xe7\xa6\x8f\xe4\xba\x95\xe7\x9c\x8c\xe5\x8b\x9d\xe5\xb1\xb1\xe5\xb8\x82\xe3\x81\xae\xef\xbc\xae\xef\xbc\xb0\xef\xbc\xaf\xe6\xb3\x95\xe4\xba\xba\xe3\x80\x8c\xe3\x81\xbe\xe3\x81\xa1\xe3\x81\xa5\xe3\x81\x8f\xe3\x82\x8a\xe5\x8b\x9d\xe5\xb1\xb1\xe3\x80\x8d\xe3\x81\x8c\xe3\x80\x81\xe5\x90\x8c\xe5\xb8\x82\xe7\x89\x87\xe7\x80\xac\xe3\x81\xae\xe8\xb6\x8a\xe5\x89\x8d\xe5\xa4\xa7\xe4\xbb\x8f\xe9\x96\x80\xe5\x89\x8d\xe7\x94\xba\xe3\x81\xab\xe3\x80\x81\xe5\x8f\xa4\xe4\xbb\xa3\xe3\x81\x8b\xe3\x82\x89\xe8\xbf\x91\xe7\x8f\xbe\xe4\xbb\xa3\xe3\x81\xbe\xe3\x81\xa7\xe3\x81\xae\xe3\x81\x95\xe3\x81\xbe\xe3\x81\x96\xe3\x81\xbe\xe3\x81\xaa\xe7\xb9\x94\xe6\xa9\x9f\xe3\x82\x92\xe9\x9b\x86\xe3\x82\x81\xe3\x81\x9f\xe3\x80\x8c\xe7\xb9\x94\xe6\xa9\x9f\xe8\xb3\x87\xe6\x96\x99\xe9\xa4\xa8\xe3\x80\x8d\xe3\x82\x92\xe2\x80\xa6',0,1
2021-11-16 09:41:33+00:00,b'\xe3\x80\x90\xe5\x8f\x82\xe5\x8a\xa0\xe5\x9e\x8b\xe3\x83\x9d\xe3\x82\xb1\xe3\x83\xa2\xe3\x83\xb3\xe3\x83\xa6\xe3\x83\x8a\xe3\x82\xa4\xe3\x83\x88\xe9\x85\x8d\xe4\xbf\xa1\xe3\x80\x91\xe5\x88\x9d\xe5\x8f\x82\xe5\x8a\xa0\xe5\xa4\xa7\xe6\xad\x93\xe8\xbf\x8e\xef\xbc\x81\xe3\x83\x95\xe3\x83\xac\xe3\x83\xb3\xe3\x83\x89\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x81\xe3\x81\xa7\xe8\x89\xb2\xe3\x82\x93\xe3\x81\xaa\xe3\x83\x9d\xe3\x82\xb1\xe3\x83\xa2\xe3\x83\xb3\xe4\xbd\xbf\xe3\x81\xa3\xe3\x81\xa6\xe3\x83\xa6\xe3\x83\x8a\xe3\x82\xa4\xe3\x83\x88\xe3\x82\x84\xe3\x82\x8d\xe3\x81\x86\xef\xbc\x81\xef\xbc\x81 https://t.co/yBQ9pgog9D',0,0
2021-11-16 09:41:33+00:00,b'\xe3\x80\x90\xe3\x83\x9d\xe3\x82\xb1\xe3\x83\xa2\xe3\x83\xb3\xe3\x83\xa6\xe3\x83\x8a\xe3\x82\xa4\xe3\x83\x88\xe3\x80\x91\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xaf\xe3\x82\x84\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xef\xbc\x81\xef\xbc\x81\xe5\x8f\x82\xe5\x8a\xa0\xe3\x80\x87\xe3\x80\x80\xef\xbc\x91\xef\xbc\x97\xe6\x99\x82\xe3\x81\x8b\xe3\x82\x89\xe3\x83\x95\xe3\x83\xac\xe3\x83\xb3\xe3\x83\x89\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x81\xe3\x82\x8b\xe3\x81\x9e\xef\xbd\x9e\xef\xbc\x81\xef\xbc\x81 https://t.co/cjEzFFCZ4Y',0,0
2021-11-16 09:41:32+00:00,b'\xe3\x80\x90\xe3\x83\x9d\xe3\x82\xb1\xe3\x82\xab\xe9\x96\x8b\xe5\xb0\x81\xe3\x80\x91\xe3\x83\x9d\xe3\x82\xb1\xe3\x82\xbb\xe3\x83\xb3\xe3\x82\xaa\xe3\x83\xb3\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\xb3\xe3\x81\x8b\xe3\x82\x89\xe3\x81\x9f\xe3\x81\x8f\xe3\x81\x95\xe3\x82\x93\xe3\x81\xae\xe7\xae\xb1\xe3\x81\x8c\xe6\x9d\xa5\xe3\x81\x9f\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81 https://t.co/FbUqr795Ib',0,0
2021-11-16 09:41:28+00:00,"b'\xe3\x80\x90\xe3\x82\x84\xe3\x82\x8a\xe3\x81\x9f\xe3\x81\x84\xe6\x94\xbe\xe9\xa1\x8c\xef\xbc\x81\xe7\x89\xb9\xe5\x88\xa5\xe7\x89\x88 \xe5\xad\x98\xe5\x9c\xa8\xe3\x81\xae\xe3\x81\xaa\xe3\x81\x84\xe7\x94\xb7\xe3\x81\xa8\xe5\xa5\xb3\xef\xbc\x9c\xe7\x80\xac\xe5\xa5\x88\xe3\x82\xb8\xe3\x83\xa5\xe3\x83\xb3,\xe9\x9b\xa8\xe5\xae\xae\xe7\x9c\x9f\xe8\xb2\xb4,\xe5\x8c\x97\xe8\xb0\xb7\xe9\x9d\x99\xe9\xa6\x99\xef\xbc\x9e\xe3\x80\x91\xe2\x80\xa6\xe3\x82\x82\xe3\x81\x97\xe3\x80\x81\xe3\x81\x82\xe3\x81\xaa\xe3\x81\x9f\xe3\x81\x8c\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe3\x81\xae\xe4\xba\xba\xe3\x81\x8b\xe3\x82\x89\xe7\x84\xa1\xe8\xa6\x96\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe3\x81\xa8\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x89\xe3\x80\x81\xe3\x81\xa9\xe3\x81\x86\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99https://t.co/JsU2mdyoyX\n-DUGA NAVI-'",0,0
2021-11-16 09:41:20+00:00,b'RT @chilime: JR\xe8\xa5\xbf\xe6\x97\xa5\xe6\x9c\xac\xe3\x81\xa9\xe3\x81\x93\xe3\x81\xa7\xe3\x82\x82\xe3\x81\x8d\xe3\x81\xa3\xe3\x81\xb7\nhttps://t.co/9amy62LKrN\n\xe3\x81\xae\xe6\x97\x85\xe8\xa8\x88\xe7\x94\xbb\xe3\x81\xaf\n1:\xe6\x96\xb0\xe5\xb2\xa9\xe5\x9b\xbd\xef\xbc\x88\xe5\xb2\xa9\xe5\x9b\xbd\xe5\x9f\x8e\xe3\x83\xbb\xe5\x90\x89\xe5\xb7\x9d\xe8\xb3\x87\xe6\x96\x99\xe9\xa4\xa8\xe3\x83\xbb\xe6\x9f\x8f\xe5\x8e\x9f\xe7\xbe\x8e\xe8\xa1\x93\xe9\xa4\xa8\xe4\xbb\x96\xef\xbc\x89\xe3\x83\xbc\xe5\xba\x83\xe5\xb3\xb6\xef\xbc\x88\xe5\xba\x83\xe5\xb3\xb6\xe5\x9f\x8e\xe3\x83\xbb\xe3\x81\x8a\xe5\xa5\xbd\xe3\x81\xbf\xe7\x84\xbc\xe3\x81\x8d\xef\xbc\x89\xe3\x83\xbc\xe9\x95\xb7\xe8\x88\xb9\n2:\xe9\x95\xb7\xe8\x88\xb9\xef\xbc\x88\xe5\x82\x99\xe5\x89\x8d\xe9\x95\xb7\xe8\x88\xb9\xe5\x88\x80\xe5\x89\xa3\xe5\x8d\x9a\xe7\x89\xa9\xe9\xa4\xa8\xe3\x83\xbb\xe6\x85\x88\xe7\x9c\xbc\xe9\x99\xa2\xef\xbc\x89\xe3\x83\xbc\xe5\xb2\xa1\xe5\xb1\xb1\xef\xbc\x88\xef\xbc\x8b\xe4\xb8\xb8\xe4\xba\x80\xef\xbc\x86\xe9\xa6\x99\xe5\x8d\x97\xef\xbc\x89\xe3\x83\xbc\xe5\x87\xba\xe9\x9b\xb2\xe5\xb8\x82\n3.\xe5\x87\xba\xe9\x9b\xb2\xe5\xb8\x82\xef\xbc\x88\xe5\x87\xba\xe2\x80\xa6',0,34
2021-11-16 09:41:10+00:00,b'@navi_r1oishii \xe3\x81\x8c\xe3\x82\x93\xe3\x81\xb0\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x82\xa4\xe3\x82\xa8\xe3\x80\x9c\xe3\x80\x9c\xe3\x80\x9c\xe3\x80\x9c\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f',0,0
2021-11-16 09:41:05+00:00,b'RT @yujeoyi: #\xec\x83\x81\xec\x95\x84 #\xec\xb4\x88\xec\x9b\x90 #\xeb\x82\x98\xec\x98\x81 #\xed\x9e\x88\xeb\x82\x98 https://t.co/A6P8zM3woj',0,5
2021-11-16 09:41:02+00:00,b'RT @yujeoyi: #\xeb\x9d\xbc\xec\x9e\x87\xec\x8d\xb8 \xed\x95\xb4\xeb\xa6\xac\xed\x8f\xac\xed\x84\xb0 \xec\x9d\xb8\xec\x83\x9d\xeb\x84\xa4\xec\xbb\xb7\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9b\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\n\xeb\x8d\x94 \xec\x9d\xb4\xec\x81\x98\xea\xb2\x8c \xeb\x82\x98\xec\x98\xa4\xea\xb3\xa0 \xec\x8b\xb6\xec\x96\xb4\xec\x84\x9c \xec\x9b\x8c\xed\x84\xb0\xeb\xa7\x88\xed\x81\xac\xeb\xa5\xbc \xec\x95\x88 \xec\xa0\x81\xec\x96\xb4\xec\x9a\xa9\xe3\x85\x8e\xe3\x85\x8e\n\xed\x8e\xb8\xed\x95\x98\xea\xb2\x8c \xea\xb0\x80\xec\xa7\x80\xea\xb3\xa0 \xec\x9d\xb8\xec\x87\x84\xed\x95\x98\xec\x84\xb8\xec\x9a\x94! https://t.co/sf9S460v9F',0,33
2021-11-16 09:40:17+00:00,b'\xe8\x96\xac\xe5\x89\xa4\xe5\xb8\xab\xe3\x81\xae\xe8\xbb\xa2\xe8\x81\xb7\xe3\x81\xae\xe3\x83\x97\xe3\x83\xad\xe3\x81\x8c\xe3\x80\x81\xe8\xbb\xa2\xe8\x81\xb7\xe3\x81\xab\xe6\x88\x90\xe5\x8a\x9f\xe3\x81\x99\xe3\x82\x8b\xe8\x96\xac\xe5\x89\xa4\xe5\xb8\xab\xe3\x81\xa8\xe5\xa4\xb1\xe6\x95\x97\xe3\x81\x99\xe3\x82\x8b\xe8\x96\xac\xe5\x89\xa4\xe5\xb8\xab\xe3\x81\xae\xe9\x81\x95\xe3\x81\x84\xe3\x81\xab\xe3\x81\xa4\xe3\x81\x84\xe3\x81\xa6\xe8\xa7\xa3\xe8\xaa\xac\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\xe3\x81\x93\xe3\x82\x8c\xe3\x82\x92\xe7\x9f\xa5\xe3\x82\x89\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe5\xb9\xb4\xe5\x8f\x8e\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97\xe3\x81\xab\xe5\xa4\xb1\xe6\x95\x97\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\n\xe2\x96\xb6\xef\xb8\x8e\xe5\xa4\xb1\xe6\x95\x97\xe3\x81\x97\xe3\x81\xaa\xe3\x81\x84\xe8\x96\xac\xe5\x89\xa4\xe5\xb8\xab\xe8\xbb\xa2\xe8\x81\xb7\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\x88\xe3\x81\xae\xe9\x81\xb8\xe3\x81\xb3\xe6\x96\xb9\xe2\x86\x92https://t.co/7D3tqXqTSp\nhttps://t.co/TvJQMNrH6u',0,0
2021-11-16 09:40:14+00:00,b'\xe3\x83\x89\xe3\x83\xa1\xe3\x82\xb5\xe3\x82\xab\xe3\x83\x96\xe3\x83\xad\xe3\x82\xb0 | \xe6\xb5\xa6\xe5\x92\x8c\xe3\x83\xac\xe3\x83\x83\xe3\x82\xba\xe3\x81\x8cDF\xe6\xa7\x99\xe9\x87\x8e\xe6\x99\xba\xe7\xab\xa0\xe3\x81\xa8\xe3\x81\xae\xe5\xa5\x91\xe7\xb4\x84\xe6\xba\x80\xe4\xba\x86\xe3\x82\x92\xe7\x99\xba\xe8\xa1\xa8\xe3\x80\x80\xe3\x80\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\x8c\xe3\x81\xa8\xe3\x81\x86\xe3\x80\x82\xe6\xb5\xa6\xe5\x92\x8c\xe3\x83\xac\xe3\x83\x83\xe3\x82\xba\xe3\x80\x82 \xe8\xa1\x8c\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe6\xb5\xa6\xe5\x92\x8c\xe3\x83\xac\xe3\x83\x83\xe3\x82\xba\xe3\x80\x82We are REDS!\xe3\x80\x8d - https://t.co/4jZDRq1nCE https://t.co/Pstv5FEk4A',0,0
2021-11-16 09:40:13+00:00,b'@______Ma98 \xe3\x81\xa0\xe3\x82\x88\xe3\x81\xad\xf0\x9f\x92\xa6\n\xe9\xa6\x96\xe5\xba\xa7\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xb0\xe3\x81\xa3\xe3\x81\x8b\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8b\xe3\x81\xaa\xe3\x82\x89\xe5\xb0\x9a\xe6\x9b\xb4\xe3\x81\xbe\xe3\x81\xa0\xe4\xbd\x93\xe5\xbc\xb1\xe3\x81\x84\xe3\x81\x97\xe5\xbf\x83\xe9\x85\x8d\xf0\x9f\x98\xb1\n\n\xe3\x81\x93\xe3\x81\xaa\xe3\x81\xb31\xe6\xad\xb3\xe9\xa0\x83\xe3\x81\x8b\xe3\x82\x89\xe6\x99\xae\xe9\x80\x9a\xe3\x81\xab\xe3\x83\x81\xe3\x83\xa3\xe3\x83\x83\xe3\x82\xaf\xe9\x96\x8b\xe3\x81\x91\xe3\x82\x8b\xe2\x80\xa6\n\xe3\x83\xaa\xe3\x83\xa5\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xa8\xe3\x81\x8b\xe8\xb2\xa1\xe5\xb8\x83\xe3\x81\xa8\xe3\x81\x8b\xe3\x81\x82\xe3\x81\x91\xe3\x81\xa6\xe4\xb8\xad\xe8\xba\xab\xe3\x81\xb0\xe3\x82\x89\xe3\x81\xbe\xe3\x81\x8b\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xae\xe3\x81\x8c\xe6\x97\xa5\xe5\xb8\xb8\xe2\x80\xa6www',0,0
2021-11-16 09:40:01+00:00,b'\xea\xb8\xb8\xeb\xb2\xa0 \xeb\xb0\x94\xeb\x8b\xa4\xec\x97\x90\xec\x84\x9c \xeb\x86\x80\xea\xb3\xa0 \xec\x98\xb7 \xea\xb0\x88\xec\x95\x84\xec\x9e\x85\xec\x9c\xbc\xeb\x9f\xac \xeb\x8f\x8c\xec\x95\x84\xea\xb0\x80\xea\xb8\xb0 \xea\xb7\x80\xec\xb0\xae\xec\x95\x84\xec\x84\x9c \xeb\xaa\xa8\xeb\x9e\x98\xec\x82\xac\xec\x9e\xa5\xec\x97\x90 \xec\x8f\x9f\xec\x95\x84\xec\xa7\x80\xeb\x8a\x94 \xed\x96\x87\xeb\xb9\x9b\xec\x9c\xbc\xeb\xa1\x9c \xeb\xa7\x90\xeb\xa6\xac\xeb\xa0\xa4\xeb\x8b\xa4 \xea\xb0\x90\xea\xb8\xb0\xea\xb1\xb8\xeb\xa6\xbc #\xec\x9e\x90\xec\xba\x90\xec\x9d\x98_\xed\x95\x98\xec\xb0\xae\xec\x9d\x80_\xec\x96\xb4\xeb\xa6\xb4\xec\xa0\x81_\xec\x8d\xb0\xec\x9d\x84_\xed\x92\x80\xec\x96\xb4\xeb\xb3\xb8\xeb\x8b\xa4',5,0
2021-11-16 09:39:59+00:00,b'https://t.co/0ldKg9fOOV\n\xe3\x81\x9d\xe3\x81\xae\xe5\x80\x9f\xe9\x87\x91\xe7\x94\x9f\xe6\xb4\xbb\xe3\x81\x8b\xe3\x82\x89\xe8\x84\xb1\xe5\x87\xba\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x81\x8b\xef\xbc\x9f\n\xe7\xa7\x81\xe3\x81\xaf\xe3\x81\x93\xe3\x81\xae\xe3\x82\xa2\xe3\x82\xab\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xe3\x81\xa7\xe5\xa4\xa7\xe5\xb9\x85\xe3\x81\xab\xe6\xb8\x9b\xe9\xa1\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe2\x98\x80\n\n\xe2\xac\x87\xe2\xac\x87\n@saimu_navi\n\n\xe2\x98\x80\n\xe2\x9a\xa0\n\xe2\xad\x95\xe2\xad\x95',0,0
